id_transacao,id_cliente,data_transacao,lugar_transacao
457286698,5863,2021-09-21,loja online
497882059,5863,2022-06-13,loja online
340735886,5863,2021-08-17,loja online
668351797,3717,2022-04-23,loja online
315669043,3717,2022-09-05,loja online
674280905,3717,2022-10-10,loja online
328859977,3717,2022-08-02,loja online
384884866,3717,2022-08-20,loja online
472551074,6730,2020-11-03,loja online
510585680,6730,2021-08-03,loja online
389814959,4998,2022-05-23,loja online
896568485,4998,2022-08-05,loja online
695085102,4998,2022-09-11,loja online
116629490,4998,2022-12-03,loja online
346159440,6287,2021-07-30,loja online
217213267,5985,2020-10-13,loja online
745731603,5985,2021-11-26,loja online
528215178,4754,2021-09-25,loja online
246992684,4754,2022-10-12,loja online
796116977,4002,2021-10-13,loja online
552350649,4002,2021-10-28,loja online
750861911,4002,2022-02-28,loja online
502618607,4002,2021-12-10,loja online
147590259,4002,2022-01-08,loja online
844407489,4002,2021-12-05,loja online
197479561,4002,2022-08-17,loja online
836703112,8870,2020-11-13,loja online
500496660,8870,2021-04-06,loja online
126996171,8870,2021-08-05,loja online
611401439,8870,2022-03-25,loja online
518644814,8870,2021-05-12,loja online
615878073,8870,2022-04-26,loja online
802666669,966,2021-07-05,loja online
485737485,966,2022-06-13,loja online
489659669,966,2022-03-01,loja online
752768191,966,2021-10-15,loja online
814322169,966,2021-09-16,loja online
734540841,966,2022-02-02,loja online
371862091,4767,2022-04-07,loja online
419327779,4767,2022-04-08,loja online
570734221,4767,2022-04-18,loja online
140812435,4767,2022-12-01,loja online
350405950,4767,2022-07-12,loja online
428466825,4767,2022-08-27,loja online
529505017,9725,2022-06-05,loja online
100899148,4475,2021-02-16,loja online
344530044,4475,2022-02-25,loja online
684149789,4475,2021-05-19,loja online
250587080,4475,2022-01-23,loja online
404372435,4475,2022-05-14,loja online
734134172,4475,2021-08-20,loja online
256611531,4475,2021-06-03,loja online
596751855,5740,2021-02-14,loja online
833005593,5731,2021-04-05,loja online
584292973,7290,2020-10-05,loja online
661742732,7290,2021-09-06,loja online
245680244,7290,2021-04-20,loja online
831999153,3846,2020-08-29,loja online
810896075,3846,2020-09-05,loja online
441934746,3846,2020-09-20,loja online
191629148,3846,2020-12-16,loja online
201135079,3846,2022-06-20,loja online
656384058,3846,2020-12-07,loja online
352705368,8104,2021-08-09,loja online
652909152,8104,2022-05-14,loja online
473071460,8104,2022-01-08,loja online
595331542,8104,2022-04-26,loja online
891457789,8104,2021-12-02,loja online
164690282,4507,2020-11-27,loja online
590521121,4507,2021-04-01,loja online
565409411,4507,2021-09-22,loja online
361756819,4507,2021-09-17,loja online
224933448,4507,2021-08-28,loja online
463588499,4507,2021-01-10,loja online
420039650,11013,2021-03-31,loja online
148537122,11013,2021-04-01,loja online
674526759,4491,2020-10-01,loja online
783070299,4491,2021-02-13,loja online
124837564,4491,2021-09-06,loja online
786690000,3759,2021-07-25,loja online
230987060,3759,2022-01-22,loja online
285057112,3759,2022-04-14,loja online
470717418,3759,2022-06-06,loja online
537506150,3759,2021-08-16,loja online
458368339,3759,2021-10-30,loja online
106703886,3759,2021-09-23,loja online
152318629,1162,2021-01-10,loja online
344483154,1162,2021-06-16,loja online
344299683,1162,2021-01-15,loja online
142568832,1162,2021-12-15,loja online
761191031,1162,2021-02-17,loja online
822037845,2055,2022-05-19,loja online
168357086,10766,2022-04-11,loja online
805451397,10766,2022-11-20,loja online
368958907,10766,2022-12-19,loja online
337694717,10766,2022-10-17,loja online
284254396,4415,2020-09-12,loja online
515191212,3005,2022-05-01,loja online
526464818,3005,2022-10-18,loja online
280353029,3005,2022-08-15,loja online
401619988,3005,2022-08-21,loja online
583421104,2223,2020-08-03,loja online
280675367,2223,2021-01-10,loja online
664266295,2223,2021-05-19,loja online
341406893,2223,2021-01-24,loja online
531798754,2223,2021-02-09,loja online
211912543,2223,2021-10-22,loja online
700399307,2223,2022-02-20,loja online
452265739,2223,2021-12-03,loja online
275772437,4817,2020-08-04,loja online
719755164,2875,2022-03-04,loja online
873858885,2875,2022-11-06,loja online
513490743,2875,2022-09-23,loja online
225468072,10536,2022-05-25,loja online
636736526,10536,2022-05-26,loja online
198125856,10536,2022-12-20,loja online
813430105,11112,2020-12-03,loja online
599815362,11112,2020-12-14,loja online
724745452,11112,2021-03-14,loja online
273847292,11112,2021-12-12,loja online
580534210,11112,2021-01-09,loja online
719562776,3807,2020-11-30,loja online
509819190,3807,2021-10-22,loja online
161978694,3807,2021-08-11,loja online
657495142,3807,2020-12-15,loja online
539361810,3807,2021-12-06,loja online
636798004,3807,2021-01-10,loja online
888097738,3807,2021-05-30,loja online
447213294,3807,2022-07-09,loja online
598632583,3807,2021-08-29,loja online
876092224,9197,2022-02-24,loja online
426741866,9197,2022-10-22,loja online
122607410,10832,2021-07-18,loja online
515453882,10832,2022-09-29,loja online
890594185,10832,2021-09-07,loja online
471653722,10832,2021-10-30,loja online
280566087,10832,2022-09-20,loja online
517252012,10832,2022-04-11,loja online
471548377,6421,2021-07-03,loja online
379849239,6421,2022-08-08,loja online
633619775,6421,2022-11-07,loja online
896594201,6421,2021-09-09,loja online
577974727,4207,2021-05-01,loja online
584454976,4207,2021-06-23,loja online
171193506,4207,2022-01-24,loja online
299923447,4207,2021-06-19,loja online
565020729,4207,2021-07-18,loja online
703291916,4207,2022-01-16,loja online
685582253,577,2021-08-20,loja online
201603009,10855,2022-01-22,loja online
862399864,10855,2022-06-10,loja online
527214737,10855,2022-08-12,loja online
846071351,10855,2022-12-01,loja online
185169773,3081,2021-04-22,loja online
464854646,3535,2022-03-17,loja online
654246544,3535,2022-07-04,loja online
717906555,3535,2022-03-26,loja online
748227445,3535,2022-06-05,loja online
122364246,247,2020-11-17,loja online
142580199,247,2021-09-04,loja online
761098646,247,2021-02-20,loja online
466941302,247,2020-11-28,loja online
268597233,247,2022-03-11,loja online
387549171,247,2021-04-17,loja online
507329488,247,2021-05-06,loja online
100627605,8707,2020-08-22,loja online
701892231,8707,2021-03-27,loja online
284701115,8707,2021-05-31,loja online
301507321,8707,2021-01-16,loja online
386462301,8707,2022-12-08,loja online
433829418,6072,2021-02-02,loja online
423139865,6072,2021-04-01,loja online
707800225,6072,2021-09-18,loja online
468864550,6072,2021-10-17,loja online
146238025,6072,2021-10-16,loja online
360331603,6295,2021-02-04,loja online
818258340,6295,2022-06-17,loja online
527641898,6295,2022-07-27,loja online
748265550,6295,2021-05-22,loja online
161603024,6295,2021-02-10,loja online
365416331,6295,2021-07-31,loja online
413515453,6295,2021-02-12,loja online
800915999,6295,2021-02-25,loja online
544590255,6295,2021-04-09,loja online
828548921,6295,2021-06-07,loja online
369174412,6295,2021-05-10,loja online
677245671,10914,2021-10-12,loja online
750928412,1509,2021-01-04,loja online
836533684,1509,2022-07-22,loja online
608540475,1509,2021-01-05,loja online
652186086,1509,2021-03-02,loja online
474503340,1509,2021-11-17,loja online
708556308,1509,2021-04-07,loja online
446454245,1509,2021-08-20,loja online
866745281,1509,2022-07-07,loja online
207617825,1509,2021-02-25,loja online
337175187,5577,2022-05-03,loja online
415526710,7348,2022-03-17,loja online
487119269,7348,2022-05-04,loja online
823456263,7348,2022-06-19,loja online
206542775,7348,2022-04-21,loja online
376430129,1127,2022-05-29,loja online
180027701,1127,2022-09-17,loja online
895262601,1127,2022-07-23,loja online
351863319,1127,2022-12-27,loja online
622434105,1127,2022-12-03,loja online
251368019,1127,2022-11-28,loja online
759678195,1833,2022-04-26,loja online
504446894,1833,2022-05-14,loja online
198523819,4944,2021-08-23,loja online
446064099,4944,2021-10-30,loja online
863716657,4944,2021-08-29,loja online
530001526,4944,2021-10-18,loja online
699968261,9080,2021-06-22,loja online
882767022,9080,2021-08-05,loja online
491884956,9080,2021-11-20,loja online
356086292,6466,2022-03-12,loja online
684738367,6466,2022-08-11,loja online
897845888,9964,2021-08-07,loja online
751990370,9964,2022-01-30,loja online
497929404,9964,2021-09-04,loja online
728705221,9964,2022-02-19,loja online
898888837,4790,2022-06-02,loja online
705205045,4790,2022-10-13,loja online
830096624,4790,2022-07-05,loja online
872080676,4790,2022-07-06,loja online
478714959,10245,2020-10-31,loja online
557990132,10245,2021-10-13,loja online
814776739,10245,2020-11-28,loja online
750093209,1109,2021-04-23,loja online
416679628,6001,2021-01-02,loja online
490513917,6001,2021-12-23,loja online
585731817,6001,2021-07-28,loja online
870423639,6001,2022-02-22,loja online
794836312,6001,2021-06-20,loja online
778228491,5538,2021-10-08,loja online
300241387,5538,2022-07-20,loja online
894456314,5538,2022-01-09,loja online
682300082,5538,2021-12-18,loja online
370301444,10552,2021-05-20,loja online
609650866,10552,2021-05-31,loja online
598932642,10552,2022-05-30,loja online
291938326,10552,2021-06-03,loja online
220630192,1545,2021-08-02,loja online
762415966,1545,2022-07-28,loja online
239125175,1545,2021-08-31,loja online
189296290,1545,2021-08-20,loja online
424197561,1545,2022-01-25,loja online
741815686,1545,2022-02-20,loja online
504181633,1545,2021-11-27,loja online
834445607,7409,2021-10-26,loja online
593558775,7409,2022-09-27,loja online
753788314,7409,2021-11-04,loja online
549819545,7409,2022-04-07,loja online
663225767,4444,2022-03-24,loja online
517281145,4444,2022-11-04,loja online
118625453,146,2021-11-15,loja online
113083480,146,2022-06-20,loja online
865129387,146,2022-01-18,loja online
174188901,146,2022-10-12,loja online
183540945,6271,2022-06-19,loja online
458407861,6271,2022-08-18,loja online
390863536,10065,2021-08-03,loja online
234297101,10065,2022-03-17,loja online
261412322,4741,2022-01-30,loja online
873759956,4741,2022-05-19,loja online
723400575,4741,2022-08-02,loja online
659349472,4741,2022-11-28,loja online
214274110,4741,2022-06-20,loja online
230168707,4741,2022-08-15,loja online
572113295,246,2022-05-31,loja online
322906628,246,2022-12-31,loja online
138423223,246,2022-09-02,loja online
737476043,246,2022-08-21,loja online
300370267,375,2021-02-25,loja online
301962245,375,2021-11-18,loja online
671277903,1524,2021-03-01,loja online
673679329,1524,2021-08-01,loja online
172748671,1524,2021-04-21,loja online
449095687,1524,2021-11-28,loja online
728413355,1524,2021-08-12,loja online
134763768,1524,2021-07-08,loja online
608802992,1524,2021-04-12,loja online
236201469,1524,2021-03-17,loja online
592478000,10022,2022-02-09,loja online
746456031,7451,2022-02-17,loja online
556109522,7451,2022-05-27,loja online
267866679,7451,2022-12-11,loja online
813975634,7451,2022-03-19,loja online
798860462,11010,2021-08-30,loja online
246087326,11010,2021-12-19,loja online
694498878,11010,2021-11-25,loja online
547180366,4356,2021-08-28,loja online
209471502,4356,2022-10-16,loja online
571878308,4356,2022-02-27,loja online
612338341,3885,2021-10-16,loja online
332731750,1175,2021-09-20,loja online
689586446,1175,2022-01-28,loja online
328349326,1175,2022-05-18,loja online
819519644,880,2021-01-16,loja online
751739761,880,2021-02-19,loja online
283674195,2320,2021-09-12,loja online
580061649,2320,2022-05-08,loja online
204378850,2320,2021-10-11,loja online
614509415,2320,2022-04-08,loja online
470787251,2320,2022-07-15,loja online
473833310,2320,2022-02-07,loja online
774233926,2320,2021-11-15,loja online
410277021,2320,2021-11-27,loja online
261634551,2320,2021-11-04,loja online
488301778,2320,2021-11-08,loja online
289897081,2320,2021-10-19,loja online
632630887,850,2021-10-06,loja online
394465200,850,2021-11-06,loja online
613675397,850,2021-12-13,loja online
253209105,850,2021-11-25,loja online
708570224,850,2022-07-09,loja online
227443211,850,2022-01-08,loja online
280643268,4713,2020-11-22,loja online
201917092,4713,2021-03-25,loja online
597438063,675,2021-05-17,loja online
244725514,675,2022-03-15,loja online
408194574,675,2021-08-06,loja online
498247808,675,2022-03-03,loja online
489244611,5025,2021-12-24,loja online
237986275,5025,2022-05-01,loja online
515879648,2308,2020-11-18,loja online
654560879,2308,2022-06-20,loja online
420178620,2308,2021-12-05,loja online
794661847,2308,2021-01-12,loja online
246826204,2308,2021-10-04,loja online
321496512,2308,2022-03-12,loja online
236386454,5995,2020-12-18,loja online
118722317,5995,2021-06-16,loja online
473605292,5995,2021-02-12,loja online
571064228,5995,2021-03-31,loja online
775378622,5995,2022-07-16,loja online
629306174,5995,2021-12-07,loja online
809823365,6749,2020-08-08,loja online
839150001,6749,2021-05-06,loja online
597705690,6749,2021-09-06,loja online
227086576,6749,2021-01-23,loja online
626097214,6749,2021-10-21,loja online
648950805,1010,2022-04-24,loja online
289826447,4756,2021-12-20,loja online
787768375,4756,2022-10-18,loja online
769850552,4756,2022-01-27,loja online
218876365,4756,2022-06-09,loja online
272372276,4756,2022-11-09,loja online
536646898,4756,2022-03-25,loja online
314151986,4756,2022-09-30,loja online
665489521,3412,2021-01-15,loja online
186293072,3412,2021-12-01,loja online
277690003,606,2021-10-10,loja online
411595045,5961,2022-06-07,loja online
744087829,2975,2020-11-12,loja online
692651572,2975,2021-10-30,loja online
395136820,2975,2021-08-11,loja online
105002879,2975,2022-01-04,loja online
126559988,2975,2021-06-09,loja online
710113577,2975,2022-03-31,loja online
115137655,2894,2021-10-29,loja online
747520852,2894,2022-02-24,loja online
298182256,2894,2022-02-19,loja online
327463445,2894,2022-10-14,loja online
709490430,2894,2022-04-27,loja online
110441842,2894,2022-10-11,loja online
862051235,2894,2022-02-07,loja online
266755085,7613,2022-05-24,loja online
143060834,7613,2022-10-25,loja online
707890243,7613,2022-07-07,loja online
571880264,7613,2022-11-24,loja online
835990140,7613,2022-12-19,loja online
111004297,10542,2020-08-05,loja online
143271772,10542,2020-08-14,loja online
770918633,10542,2022-01-29,loja online
